sno,id_no,species,1.1. ecosystem conversion,1.2. ecosystem degradation,1.3. indirect ecosystem effects,2.1. species mortality,2.2. species disturbance,2.3.1. hybridization,2.3.2. competition,2.3.3. loss of mutualism,2.3.4. loss of pollinator,2.3.5. inbreeding,2.3.6. skewed sex ratios,2.3.7. reduced reproductive success,2.3.8. other,1.1. housing & urban areas,1.2. commercial & industrial areas,1.3. tourism & recreation areas,2.1.1. shifting agriculture,2.1.2. small-holder farming,2.1.3. agro-industry farming,2.1.4. scale unknown/unrecorded,2.2.1. small-holder plantations,2.2.2. agro-industry plantations,2.2.3. scale unknown/unrecorded,2.3.1. nomadic grazing,"2.3.2. small-holder grazing, ranching or farming","2.3.3. agro-industry grazing, ranching or farming",2.3.4. scale unknown/unrecorded,2.4.1. subsistence/artisinal aquaculture,2.4.2. industrial aquaculture,2.4.3. scale unknown/unrecorded,3.1. oil & gas drilling,3.2. mining & quarrying,3.3. renewable energy,4.1. roads & railroads,4.2. utility & service lines,4.3. shipping lanes,4.4. flight paths,5.1.1. intentional use (species being assessed is the target),5.1.2. unintentional effects (species being assessed is not the target),5.1.3. persecution/control,5.1.4. motivation unknown/unrecorded,5.2.1. intentional use (species being assessed is the target),5.2.2. unintentional effects (species being assessed is not the target),5.2.3. persecution/control,5.2.4. motivation unknown/unrecorded,5.3.1. intentional use: subsistence/small scale (species being assessed is the target) [harvest],5.3.2. intentional use: large scale (species being assessed is the target) [harvest],5.3.3. unintentional effects: subsistence/small scale (species being assessed is not the target) [harvest],5.3.4. unintentional effects: large scale (species being assessed is not the target) [harvest],5.3.5. motivation unknown/unrecorded,5.4.1. intentional use: subsistence/small scale (species being assessed is the target) [harvest],5.4.2. intentional use: large scale (species being assessed is the target) [harvest],5.4.3. unintentional effects: subsistence/small scale (species being assessed is not the target) [harvest],5.4.4. unintentional effects: large scale (species being assessed is not the target) [harvest],5.4.5. persecution/control,5.4.6. motivation unknown/unrecorded,6.1. recreational activities,"6.2. war, civil unrest & military exercises",6.3. work & other activities,7.1.1. increase in fire frequency/intensity,7.1.2. supression in fire frequency/intensity,7.1.3. trend unknown/unrecorded,7.2.1. abstraction of surface water (domestic use),7.2.2. abstraction of surface water (commercial use),7.2.3. abstraction of surface water (agricultural use),7.2.4. abstraction of surface water (unknown use),7.2.5. abstraction of ground water (domestic use),7.2.6. abstraction of ground water (commercial use),7.2.7. abstraction of ground water (agricultural use),7.2.8. abstraction of ground water (unknown use),7.2.9. small dams,7.2.10. large dams,7.2.11. dams (size unknown),7.3. other ecosystem modifications,8.1.1. unspecified species,8.1.2. named species,8.2.1. unspecified species,8.2.2. named species,8.3. introduced genetic material,8.4.1. unspecified species,8.4.2. named species,"8.5.1. unspecified ""species"" (disease)","8.5.2. named ""species"" (disease)",8.6. diseases of unknown cause,9.1.1. sewage,9.1.2. run-off,9.1.3. type unknown/unrecorded,9.2.1. oil spills,9.2.2. seepage from mining,9.2.3. type unknown/unrecorded,9.3.1. nutrient loads,"9.3.2. soil erosion, sedimentation",9.3.3. herbicides and pesticides,9.3.4. type unknown/unrecorded,9.4. garbage & solid waste,9.5.1. acid rain,9.5.2. smog,9.5.3. ozone,9.5.4. type unknown/unrecorded,9.6.1. light pollution,9.6.2. thermal pollution,9.6.3. noise pollution,9.6.4. type unknown/unrecorded,10.1. volcanoes,10.2. earthquakes/tsunamis,10.3. avalanches/landslides,11.1. habitat shifting & alteration,11.2. droughts,11.3. temperature extremes,11.4. storms & flooding,11.5. other impacts,12.1. other threat,tim,tt,d,i,u,s,ex,ew,re,cr,en,vu,lo,ne,le,da,no,terrestrial,marine,freshwater (=inland waters),generation
126,126,Pluvialis apricaria,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,"The species has suffered minor range contractions due to the cultivation and afforestation of heathlands (Ratcliffe 1977, del Hoyo et al. 1996), and is susceptible to very cold winter temperatures and severe weather conditions (Ratcliffe 1977). Utilisation The species is frequently taken by hunters on its wintering grounds (e.g. France) (del Hoyo et al. 1996).",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,5.2 years
127,127,Pluvialis fulva,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,"
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,5.6 years
128,128,Pluvialis squatarola,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,"The following information refers to the species's European range only: Populations fluctuate from year to year with poor weather and predator pressure in years of low lemming numbers (Hagemeijer and Blair 1997). Warmer temperatures brought about by climate change are thought to affect this species (Maclean et al. 2008). It is also threatened by disturbance from recreational activities (Cutts et al. 2009), intertidal oyster culture (Gittings and O'Donoghue 2012) and urban and industrial development.",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6 years
129,129,Charadrius hiaticula,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,"Important migratory stop-over habitats for this species on the Baltic Sea coastline are threatened by petroleum pollution, wetland drainage for irrigation, land abandonment and changing land management practices leading to scrub overgrowth (Grishanov et al. 2006). The species is also susceptible to avian botulism (so may be threatened by future outbreaks of the disease) (Blaker 1967), and suffers predation from feral America mink Neovison vison in some regions (Nordstrom et al. 2003).",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,5.1 years
130,130,Charadrius placidus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,5.2 years
131,131,Charadrius dubius,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"This species is threatened primarily by the degradation and loss of its preferred habitats (del Hoyo et al. 1996, Barter 2002). Many of the species's breeding sites are also disturbed by human recreational activities (del Hoyo et al. 1996). Increased flood regulation and pollution from oil and tar along the Mediterranean coast and the River Jordan has resulted in the degradation of the breeding sites in those areas (del Hoyo et al. 1996). In China and South Korea important migrational staging areas around the coast of the Yellow Sea are being lost through land reclamation and degraded as a result of declining river flows (from water abstraction), increased pollution, unsustainable harvesting of benthic fauna and a reduction in the amount of sediment being carried into the area by the Yellow and Yangtze Rivers (Barter 2002, 2006). The species may also be susceptible to outbreaks of avian botulism (Hubalek et al. 2005), and is potentially at risk from exposure to DDT's in southern India (Tanabe et al. 1998). ",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,5 years
132,132,Charadrius alexandrinus,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"The species is threatened by the disturbance of coastal habitats (e.g. tourists trampling nests and disturbing roosts on beaches) (Lafferty et al. 2006). It is also threatened by the degradation and loss of wetland habitat through environmental pollution (Barter 2006, Kelin and Qiang 2006), land reclamation (del Hoyo et al. 1996, Barter 2006), declining river flows (Barter 2006, Kelin and Qiang 2006) (from water abstraction), unsustainable harvesting of benthic fauna (Barter 2006, Kelin and Qiang 2006), urbanisation (del Hoyo et al. 1996) and a reduction in the amount of sediment being carried into coastal areas by rivers (Barter 2006). The species is susceptible to avian botulism, so may be threatened by future outbreaks of the disease (Blaker 1967).",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,5 years
133,133,Charadrius mongolus,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"This species is threatened by habitat degradation and loss (e.g. agricultural developments reducing the area of coastal and inland habitats, and hydrological changes to estuaries modifying important areas of suitable habitat in Australia ), as well as disturbance from tourism (National Parks and Wildlife Service 1999 Species Profile: Charadrius mongolus. Downloaded from http://www.nationalparks.nsw.gov.au on 13/8/2007).",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,5.2 years
134,134,Charadrius leschenaultii,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"In some parts of its breeding range this species is threatened by the destruction of wetlands and bordering fallow steppe through drainage and water extraction for irrigation (Turkey) (del Hoyo et al. 1996, Snow and Perrins 1998). The species is threatened by habitat degradation and loss throughout its non-breeding range: in Australia agricultural developments are reducing the area of coastal and inland habitat, and hydrological changes to estuaries are modifying important intertidal areas (National Parks and Wildlife Service 1999); key wetland sites in southern Africa (for example Walvis Bay, Namibia) are being degraded through wetland reclamation for suburb and port development, and changes in the flood regime due to road building (Wearne and Underhill 2005). Favoured migration staging posts, such as the Çukurova delta in southern Turkey are under increasing pressure from hunting, tourism and industrial activities and are often polluted along the coast with oil (Tucker and Heath 1994). One of the species's migratory staging areas in China (Chongming Island) is undergoing significant habitat loss and degradation through conversion to aquaculture ponds, farmlands and vegetable gardens, the cultivation of the alien plant Spartina alterniflora on tidal flats (promoting rapid sedimentation with the intention of reclaiming the area), and the Three Gorges Dam on the upper reaches of the Yangtze River reducing the supply of river-borne sediment to mudflats in the area (Ma et al. 2002). The species is also susceptible to disturbance from tourists in its non-breeding range (National Parks and Wildlife Service 1999, Wearne and Underhill 2005), and commercial hunting (for sale at market or to restaurants) is a major threat in the area of Chongming Island, China (Ma et al. 2002).",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,5.8 years
135,135,Charadrius veredus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,5.2 years
136,136,Rostratula benghalensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Rostratula benghalensis (Sibley and Monroe 1990, 1993) has been split into R. benghalensis and R. australis following Christidis and Boles (2008).
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,8.6 years
137,137,Hydrophasianus chirurgus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4.8 years
138,138,Numenius phaeopus,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,The species is susceptible to avian influenza so may be threatened by future outbreaks of the virus (Melville and Shortridge 2006).,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,9.1 years
139,139,Numenius minutus,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,"Important migratory stop-over sites for this species in northern Australia are being degraded through colonisation by invasive plants (e.g. Mimosa pigra, Hymenachne amplexicaulis and para grass Brachiaria mutica), saltwater intrusion as a result of rising sea-levels, and damage from feral pigs and buffalo (Bellio et al. 2006). The habitats of this species are also potentially threatened by agricultural intensification and pesticide contamination (del Hoyo et al. 1996).",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,10.1 years
140,140,Numenius madagascariensis,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,"Habitat loss on the Yellow Sea staging grounds is probably the primary threat to the species, with loss of stopover sites thought to be responsible for shorebird population declines on the East Asian-Australasian Flyway (Amano et al. 2010, Yang et al. 2011). It is estimated that up to 65% of intertidal habitat in the Yellow Sea has been lost over the past 50 years, with the rate of habitat loss estimated at >1% every year (Murray et al. 2014). This scale of habitat loss is predicted to continue owing to growing populations around the Yellow Sea. It is difficult to ascertain whether declines seen at reclaimed sites such as Saemangeum represent true declines, or whether the birds have simply been displaced (Moores et al. in litt. 2008, D. Rogers in litt. 2009), but the former seems more probable, given the huge scale of habitat loss in the Yellow Sea. Wetland degradation in the Yellow Sea may affect the species where it stages on migration (Bamford et al. 2008, van de Kam et al. 2010). Further threats may include disturbance at the nesting and feeding sites  (Taylor & Bester 1999 in Conservation Advice 2015), direct persecution throughout its range, and a decrease in the availability of food due to pollution at stopover points in South Korea. Furthermore, females probably tend to migrate further south to southern Australian wetlands which are more threatened than those in northern Australia (del Hoyo et al. 1996). ",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,10.1 years
141,141,Numenius arquata,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,"The species is threatened by the loss and fragmentation of moorland habitats as a result of afforestation (del Hoyo et al. 1996, Johnsgard 1981) and of marginal grassland habitats as a result of agricultural intensification and improvement (Johnsgard 1981, Baines 1988, del Hoyo et al. 1996) (e.g. drainage, inorganic fertilisation and reseeding) (Baines 1988). The species also suffers from high egg and chick mortalities due to agricultural practices (e.g. Tuellinghoff & Bergmann 1993, Grant 1997, Fisher & Walker 2015) human disturbance (Boschert and Rupp 1993) and higher predation rates if nesting on improved grasslands or in fragmented landscapes (del Hoyo et al. 1996, Valkama and Korpimäki 1999, Douglas et al. 2014). Conversely some populations have declined following abandonment of farmland and subsequent increases in the height of vegetation (Broyer and Roche 1991), rendering large areas unsuitable for nesting. Climate change is projected to have a large negative impact on this species during the breeding season (Huntley et al. 2007, Renwick et al. 2012). Expansion of renewable energy projects including wind farms can also have an impact although more studies are required (Pearce-Higgins et al. 2009). It has also suffered population declines as a result of hunting (Johnsgard 1981), and is susceptible to avian influenza so may be threatened by future outbreaks of the virus (Melville and Shortridge 2006). Wintering populations are threatened by disturbance on intertidal mudflats (del Hoyo et al. 1996, Burton et al. 2002a, 2002b) (e.g. from construction work (Burton et al. 2002a) and foot-traffic (Burton et al. 2002b)), development on high-tide roosting sites, pollution (del Hoyo et al. 1996) and the flooding of estuarine mudflats and saltmarshes as a result of tidal barrage construction (Burton 2006, Porter et al. 2008). The species is also threatened by the degradation of migrational staging areas owing to land reclamation, pollution, human disturbance and reduced river flows (Kelin and Qiang 2006). Local populations of this species have also declined owing to hunting pressures (del Hoyo et al. 1996), and mechanised shellfish harvesting (Taylor and Dodd 2013).",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,5 years
142,142,Limosa lapponica,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,"Threats on the breeding grounds include oil and gas exploration and associated infrastructure development, legal subsistence harvesting and illegal hunting, and increases in predator numbers (Brown et al. 2014). Climate change has the potential to affect vegetation and the extent of suitable breeding habitat (P. Battley in litt. 2016).The species is threatened by the degradation of stopover and non-breeding sites due to land reclamation, shellfisheries, pollution, human disturbance, reduced river flows, and in some areas the invasion of mudflats and coastal saltmarshes by mangroves (owing to sea-level rise and increased sedimentation and nutrient loads at the coast from uncontrolled development and soil erosion in upstream catchment areas) (del Hoyo et al. 1996, Kelin and Qiang 2006, Straw and Saintilan 2006, Melville et al. 2016). Anthropogenic nutrient enrichment of wetland areas at non-breeding sites can also cause cyanobacterium blooms that may impact this species's prey species (Estrella et al. 2011).Loss of intertidal stopover habitats due to reclamation activities in the Yellow Sea region of the East Asian-Australasian Flyway is thought to be driving declines in shorebird populations (Amano et al. 2010, Yang et al. 2011, Leyrer et al. 2014, Choi et al. 2015, Melville et al. 2016, Piersma et al. 2016). It is estimated that up to 65% of tidal flats in the Yellow Sea region have been lost over the past five decades, with an annual loss of 1.2% per year since the 1980s (Murray et al. 2014), and the Republic of Korea having lost 75% of its mudflats by 2010 (Moores et al. 2016). These losses are attributed to urban, industrial and agricultural expansion within the region.Development elsewhere in the species's range is also considered a threat to important habitat: potential oil and gas extraction activities and commercial and industrial development threaten staging and non-breeding grounds in West Africa, the Middle East and the Wadden Sea, while rapid residential, commercial and industrial development in West Africa and the Middle East threatens staging and wintering grounds (Leyrer et al. 2014). Although not currently detected in certain populations (e.g. in Australia [Curran et al. 2014]), the species has also been susceptible to avian influenza in the past so may be threatened by future outbreaks of the virus (Melville and Shortridge 2006). This species may be hunted in some range states, with anecdotal evidence from individuals carrying transmitters being shot (P. Battley in litt. 2016, J. Szabo in litt. 2016).",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,8.9 years
143,143,Limosa limosa,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,"Loss of nesting habitat owing to wetland drainage and agricultural intensification, and conversely abandonment in some parts of the range, are the most significant threats (Mischenko 2008, Kentie et al. 2013). Detrimental activities include the conversion of wet meadows to arable land and loss of habitat to development (Tucker and Heath 1994), increased fertilisation and drainage of grassland (Roodbergen and Teunissen 2014), earlier and more frequent cutting as farmers adapt to climate change (Kleijn et al. 2010), spring burning and scrub encroachment (A. Mischenko in litt. 2007) and possibly disturbance by walkers (Holm and Laursen 2009). Increasing populations of predators to possibly unnatural levels is a significant cause of egg and chick mortality in the Netherlands, exacerbated by intensive farming reducing available cover for the species (Schekkerman et al. 2009, Kentie et al. 2015). On intensively grazed pastures, trampling is a major cause of nest loss, and a switch to monoculture on arable land reduces the supply of insects on which the species feeds (Kentie et al. 2013). In some areas, grassland turnover from 'natural, flower-rich, diverse and wet' to silage monoculture leads to a loss of nests with eggs and chicks due to mowing and starvation of chicks due to a lack of food (Schekkerman and Beintema 2007). A study in the central regions of European Russia suggests that significant decline in spring flood levels during two last decades, as a result climate change, has strengthened the negative impact of agricultural abandonment (A. Mischenko in litt. 2016). Habitat fragmentation may cause problems for this species, which nests in dispersed colonies and sub-colonies as protection against predators hence productivity may be low in such areas. Indeed, sink locations have been documented for the species, where birds recruited from good quality habitat disperse to low quality habitats (often suffering high predation) effectively losing these individuals to the population. This has repercussions for the effectiveness of agri-environment measures (Kentie et al. 2015, Leigh et al. 2016). There is a marked decrease in the density of breeding birds near to roads, particularly those with heavy traffic (van der Zande et al. 1980, Reijnen et al. 1996). Natal philopatry means that a decrease in local recruitment could prove catastrophic for individual breeding sites (Kruk et al. 1998). The Icelandic population is potentially at risk from the policy of the Icelandic government to encourage afforestion of the lowland habitats where they breed and from ongoing agricultural expansion (Gunnarsson et al. 2006, Gill et al. 2007), although this population has been increasing strongly over recent decades (BirdLife International 2015).Threats on migration include pollution, human disturbance, habitat reclamation for tidal energy plants, aquaculture ponds, land conversion for agriculture, urban expansion and agricultural intensification at rice paddies. The proposed development of a new airport near Lisbon is likely to have negative implications on an important site for migratory birds (Gill et al. 2007, Masero et al. 2011). Hunting has been another significant threat, although France has now followed the rest of the European Union (EU) in implementing a five-year ban on hunting of the species, beginning in 2008 (I. Burfield in litt. 2008), which was extended in 2013 for a further five years. Outside the EU, for example on the African wintering grounds, hunting is known to occur but its scale and impact is unknown. Water pollution is probably an issue in parts of the species range (H. Hötker in litt. 2005), although the effects of the release of some pollutants, like untreated sewage, on this species may be minor as long as there are several alternative prey present at a site (Alves et al. 2012). In Egypt there are plans to increase the depth of the sailing channel of the Nile, impacting upon this species's habitat there (H. Ibrahim in litt. 2016). Drought in the West African wintering quarters may have had negative impacts on the mainland European population (Tucker and Heath 1994) in conjunction with the extensive drainage of wetlands in this area, for energy production, water storage and agriculture (Gill et al. 2007). Invasive plants may also degrade wintering habitat in Australia (Garnett et al. 2011). Studies of islandica godwits have shown that individuals breeding in the habitats where productivity is higher also winter in the areas where survival is higher (Gunnarsson et al. 2005), therefore maintaining high quality wintering sites is crucial to raising productivity on breeding grounds. ",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,8.6 years
